"timestamp","open_price","high_price","low_price","close_price","average_price","volume"
"2024-01-09T00:00:00Z","2332.92","2369.78","2243.75","2344.79","2297.5135980551054","24925.104340175418"
"2024-01-09T00:00:00Z","9.979378790669323e-06","9.979378790669323e-06","9.979378790669323e-06","9.979378790669323e-06","9.979378790669323e-06","12000000.0"
"2024-01-08T00:00:00Z","2220.94","2356.92","2174.31","2332.53","2255.231771019678","12451.956484110919"
"2024-01-08T00:00:00Z","5.1937804114183994e-08","5.1937804114183994e-08","5.1937804114183994e-08","5.1937804114183994e-08","5.1937804114183994e-08","544173617.8901023"
"2024-01-08T00:00:00Z","6.326884246348339e-05","6.326884246348339e-05","6.326884246348339e-05","6.326884246348339e-05","6.326884246348339e-05","3500000.0"
"2024-01-07T00:00:00Z","2241.34","2254.62","2212.75","2220.67","2239.6087418655097","7872.54498325767"
"2024-01-06T00:00:00Z","2268.51","2271.4","2219.07","2239.0","2243.2749487179485","7125.082490029275"
"2024-01-06T00:00:00Z","0.0002328394474332352","0.0002328394474332352","0.0002328394474332352","0.0002328394474332352","0.0002328394474332352","1000000.0"
"2024-01-06T00:00:00Z","4.228415022918125e-06","4.228415022918125e-06","4.228415022918125e-06","4.228415022918125e-06","4.228415022918125e-06","2500000.0"
"2024-01-05T00:00:00Z","2270.74","2276.4","2209.45","2268.03","2246.910265848671","20550.696696807005"
"2024-01-05T00:00:00Z","5.0886391014356565e-08","5.0886391014356565e-08","5.0886391014356565e-08","5.0886391014356565e-08","5.0886391014356565e-08","321986247.33510756"
"2024-01-04T00:00:00Z","2188.598464701237","2188.598464701237","2188.598464701237","2188.598464701237","2188.598464701237","1.3095931694310396"
"2024-01-04T00:00:00Z","4.4237389827309593e-07","4.4237389827309593e-07","4.4237389827309593e-07","4.4237389827309593e-07","4.4237389827309593e-07","198436512.74132887"
"2024-01-04T00:00:00Z","2209.6","2293.03","2204.05","2271.31","2245.441714285714","14871.527979723327"
"2024-01-03T00:00:00Z","2127.913833208392","2127.913833208392","2127.913833208392","2127.913833208392","2127.913833208392","0.2719959"
"2024-01-03T00:00:00Z","2357.69","2382.93","2131.39","2209.39","2284.0562383612664","21186.321771373303"
"2024-01-02T00:00:00Z","2299.6815995477978","2299.6815995477978","2299.6815995477978","2299.6815995477978","2299.6815995477978","0.16210404"
"2024-01-02T00:00:00Z","2354.89","2430.69","2351.67","2355.34","2382.4650690335307","21641.988993592367"
"2024-01-02T00:00:00Z","1.3607210388694314e-05","1.3607210388694314e-05","1.3607210388694314e-05","1.3607210388694314e-05","1.3607210388694314e-05","313886510.0001222"
"2024-01-01T00:00:00Z","2224.02935409046","2224.02935409046","2224.02935409046","2224.02935409046","2224.02935409046","0.21535719"
"2024-01-01T00:00:00Z","1.1735034981620754e-06","1.1735034981620754e-06","1.1735034981620754e-06","1.1735034981620754e-06","1.1735034981620754e-06","259252466.73914984"
"2024-01-01T00:00:00Z","2293.53","2352.35","2268.2","2352.35","2306.28284","12721.698147579775"
"2023-12-31T00:00:00Z","9.365944149527802e-06","9.365944149527802e-06","9.365944149527802e-06","9.365944149527802e-06","9.365944149527802e-06","107429028.3"
"2023-12-31T00:00:00Z","2292.91","2317.57","2265.67","2280.69","2295.204309623431","6987.294741855056"
"2023-12-31T00:00:00Z","2217.123285260862","2217.123285260862","2217.123285260862","2217.123285260862","2217.123285260862","0.23"
"2023-12-31T00:00:00Z","1.5102840100836841e-05","1.5102840100836841e-05","1.5102840100836841e-05","1.5102840100836841e-05","1.5102840100836841e-05","13160703.328229375"
"2023-12-30T00:00:00Z","4.553459855699867e-06","4.553459855699867e-06","4.553459855699867e-06","4.553459855699867e-06","4.553459855699867e-06","27377747.970467754"
"2023-12-30T00:00:00Z","2295.32","2322.57","2270.02","2290.68","2296.3922177419354","10551.251021402339"
"2023-12-30T00:00:00Z","1.4780415029521503e-05","1.4780415029521503e-05","1.4453271207083721e-05","1.4453271207083721e-05","1.4616843118302611e-05","5145090.209432654"
"2023-12-29T00:00:00Z","4.597299338102363e-05","0.0019294741132207633","4.9487303845411175e-06","4.9487303845411175e-06","0.000507398699818055","3168980141.478518"
"2023-12-29T00:00:00Z","2231.5565693761578","2231.5565693761578","2231.5565693761578","2231.5565693761578","2231.5565693761578","0.09913956"
"2023-12-29T00:00:00Z","2347.4","2382.65","2263.22","2299.44","2340.721029411765","15089.560154815257"
"2023-12-28T00:00:00Z","0.0009617335746563267","0.0009617335746563267","0.00048146877531846934","0.00048146877531846934","0.0007334786045167617","654773.285063396"
"2023-12-28T00:00:00Z","2387.4","2444.65","2338.52","2347.4","2385.916592","18576.191644453414"
"2023-12-27T00:00:00Z","2231.06","2390.98","2215.19","2378.0","2300.5662131519275","15719.938674891368"
"2023-12-27T00:00:00Z","5.599087320907833e-06","5.599087320907833e-06","2.708849868928457e-06","2.708849868928457e-06","4.153968594918145e-06","753078185.0758723"
"2023-12-27T00:00:00Z","2155.916866799389","2155.916866799389","2155.916866799389","2155.916866799389","2155.916866799389","0.10376017"
"2023-12-26T00:00:00Z","2167.8976374729987","2167.8976374729987","2167.8976374729987","2167.8976374729987","2167.8976374729987","0.24414183"
"2023-12-26T00:00:00Z","2271.45","2275.2","2184.74","2230.45","2238.537399103139","15403.96380400959"
"2023-12-25T00:00:00Z","2267.62","2303.19","2254.23","2271.45","2276.8037101449277","11117.644652407733"
"2023-12-25T00:00:00Z","2244.669453188353","2244.669453188353","2244.669453188353","2244.669453188353","2244.669453188353","1.3595625207378461"
"2023-12-25T00:00:00Z","0.0016812509876729534","0.0019720425822982402","0.0008814346684275183","0.0008814346684275183","0.0015498112599661373","513642.98971289565"
"2023-12-24T00:00:00Z","2307.37","2326.22","2250.78","2265.21","2293.444726368159","10075.055844451766"
"2023-12-24T00:00:00Z","1.4004523832895648e-05","1.4004523832895648e-05","1.4004523832895648e-05","1.4004523832895648e-05","1.4004523832895648e-05","24479674.118262537"
"2023-12-23T00:00:00Z","2325.23","2332.41","2270.07","2313.12","2293.8292056074765","16528.033154044417"
"2023-12-22T00:00:00Z","2209.024070124714","2209.024070124714","2209.024070124714","2209.024070124714","2209.024070124714","0.45095766"
"2023-12-22T00:00:00Z","2243.6","2344.8","2233.1","2327.83","2295.4262355658198","13485.579966031348"
"2023-12-21T00:00:00Z","2196.43","2278.19","2185.11","2241.29","2225.0103348214284","13972.045389017681"
"2023-12-20T00:00:00Z","2177.96","2260.31","2166.45","2197.29","2209.511253869969","59813.25510208901"
"2023-12-19T00:00:00Z","2216.31","2253.7","2139.09","2176.56","2216.417","9707.732835045847"
"2023-12-18T00:00:00Z","2198.58","2221.98","2123.25","2216.45","2168.1839201183434","24656.744866140893"
"2023-12-17T00:00:00Z","2228.74","2244.18","2194.57","2198.4","2219.189676898223","18887.537745138157"
"2023-12-16T00:00:00Z","9.26973378595772e-05","0.00012881374711906017","9.26973378595772e-05","0.00010306254446374752","0.00011141402369072081","64716866.53666607"
"2023-12-16T00:00:00Z","1.7156355494321768e-05","1.7156355494321768e-05","1.4864894902201673e-05","1.4864894902201673e-05","1.601062519826172e-05","40325189.16036341"
"2023-12-16T00:00:00Z","2221.97","2260.81","2213.51","2226.9","2242.587852494577","10712.237619689702"
"2023-12-15T00:00:00Z","2314.0","2317.75","2213.58","2219.15","2261.456050096339","10747.181654143173"
"2023-12-14T00:00:00Z","1.9739474332523965e-05","1.9739474332523965e-05","1.9739474332523965e-05","1.9739474332523965e-05","1.9739474332523965e-05","10000000.0"
"2023-12-14T00:00:00Z","2257.88","2330.88","2247.03","2315.38","2279.7750615114237","9251.58853968433"
"2023-12-13T00:00:00Z","2201.56","2281.58","2152.2","2262.0","2203.2106367041197","30716.84131040211"
"2023-12-12T00:00:00Z","2133.8998960634644","2133.8998960634644","2133.8998960634644","2133.8998960634644","2133.8998960634644","0.43561811"
"2023-12-12T00:00:00Z","2223.13","2242.04","2169.01","2202.05","2210.7184955752214","30692.37595429145"
"2023-12-11T00:00:00Z","2351.64","2353.74","2160.05","2223.13","2234.01445686901","27288.430890062133"
"2023-12-10T00:00:00Z","108911308150.49825","108911308150.49825","108911308150.49825","108911308150.49825","108911308150.49825","1e-08"
"2023-12-10T00:00:00Z","2344.75","2375.85","2325.06","2351.53","2349.1453680981595","13765.221663034965"
"2023-12-09T00:00:00Z","2361.03","2400.35","2337.19","2337.5","2359.898657243816","54909.58476855988"
"2023-12-08T00:00:00Z","2.1535222410513932e-05","2.1535222410513932e-05","2.1535222410513932e-05","2.1535222410513932e-05","2.1535222410513932e-05","2679839.5193800316"
"2023-12-08T00:00:00Z","0.0009493668330441325","0.0016663673085502832","0.0009493668330441325","0.0016663673085502832","0.0014155602496907108","378207.08844875323"
"2023-12-08T00:00:00Z","2358.13","2385.5","2342.7","2356.11","2361.9164","11675.400099797778"
"2023-12-07T00:00:00Z","2296.2280097110934","2296.2280097110934","2274.73492747439","2274.73492747439","2285.4814685927417","0.32712978"
"2023-12-07T00:00:00Z","2.172412041259285e-05","2.172412041259285e-05","2.172412041259285e-05","2.172412041259285e-05","2.172412041259285e-05","1315431.8776530975"
"2023-12-07T00:00:00Z","2233.53","2377.45","2225.57","2357.15","2283.462798742138","15410.795727158438"
"2023-12-06T00:00:00Z","2220.336062515962","2220.336062515962","2186.183139340317","2186.183139340317","2203.2596009281397","1.5492602731030807"
"2023-12-06T00:00:00Z","1.83385003967881e-05","1.83385003967881e-05","1.83385003967881e-05","1.83385003967881e-05","1.83385003967881e-05","29997563.491960835"
"2023-12-06T00:00:00Z","5.351269856364862e-08","5.351269856364862e-08","5.351269856364862e-08","5.351269856364862e-08","5.351269856364862e-08","3639323127.0168295"
"2023-12-06T00:00:00Z","2293.56","2310.86","2227.08","2230.42","2268.8453241650295","20797.72472084079"
"2023-12-05T00:00:00Z","2.4862486300248577e-08","8.928065682698062e-07","2.4862486300248577e-08","4.7865685461660315e-08","3.1731363142718393e-07","242045642896.1535"
"2023-12-05T00:00:00Z","1.670154452641553e-05","1.670154452641553e-05","1.670154452641553e-05","1.670154452641553e-05","1.670154452641553e-05","10963678.05604292"
"2023-12-05T00:00:00Z","2240.95","2302.99","2191.71","2294.61","2240.035255198488","37838.53478700148"
"2023-12-04T00:00:00Z","6.8124604514464945e-09","3.09964326878739e-08","4.859808684698854e-09","4.859808684698854e-09","1.4619385587775944e-08","6900946246282734.0"
"2023-12-04T00:00:00Z","6.246708420339347e-06","8.599782801613312e-06","6.246708420339347e-06","7.211192185438126e-06","7.592837515789277e-06","408744908.9492538"
"2023-12-04T00:00:00Z","2148.284522684706","2148.284522684706","2148.284522684706","2148.284522684706","2148.284522684706","1.32712867"
"2023-12-04T00:00:00Z","4.254470327351634e-06","6.139482111757012e-06","4.254470327351634e-06","6.139482111757012e-06","5.218791687941754e-06","240030333.90109694"
"2023-12-04T00:00:00Z","2196.34","2272.62","2193.47","2240.31","2232.7040967283074","9502.463597254064"
"2023-12-03T00:00:00Z","2164.61","2212.01","2151.0","2194.54","2165.8806148867316","9484.445250490491"
"2023-12-02T00:00:00Z","2089.23","2177.68","2087.73","2165.94","2117.0031611893583","6352.7075431447765"
"2023-12-01T00:00:00Z","1.907120350720699e-05","1.907120350720699e-05","1.907120350720699e-05","1.907120350720699e-05","1.907120350720699e-05","10000000.0"
"2023-12-01T00:00:00Z","2054.06","2109.31","2046.18","2088.87","2089.1153535353537","14502.705805885375"
"2023-11-30T00:00:00Z","2027.55","2053.8","2021.97","2053.8","2036.4636497890294","9047.629251369459"
"2023-11-29T00:00:00Z","2047.12","2071.96","2020.31","2029.63","2046.8910538116593","7506.230560216556"
"2023-11-29T00:00:00Z","1.879027010074301e-05","1.879027010074301e-05","1.8527359063415825e-05","1.8527359063415825e-05","1.865881458207942e-05","24202510.2630231"
"2023-11-29T00:00:00Z","9.073683203698973e-06","9.073683203698973e-06","9.073683203698973e-06","9.073683203698973e-06","9.073683203698973e-06","10992296.508187886"
"2023-11-29T00:00:00Z","2027.2491215718276","2027.2491215718276","1966.2368049846798","1966.2368049846798","1996.7429632782537","1.6184062080887451"
"2023-11-28T00:00:00Z","2026.26","2073.45","1998.55","2048.95","2032.2109866666667","14182.588540003413"
"2023-11-28T00:00:00Z","2.950174550061868e-05","2.950174550061868e-05","2.0243325703491967e-05","2.0243325703491967e-05","2.4642921793723836e-05","48516071.27442267"
"2023-11-27T00:00:00Z","2062.12","2069.57","1989.13","2027.03","2033.5382077922077","15131.41089595814"
"2023-11-27T00:00:00Z","3.131305873797174e-05","3.131305873797174e-05","3.131305873797174e-05","3.131305873797174e-05","3.131305873797174e-05","2497774.6164394696"
"2023-11-27T00:00:00Z","1956.9390307708923","1956.9390307708923","1956.9390307708923","1956.9390307708923","1956.9390307708923","0.293447"
"2023-11-26T00:00:00Z","2084.15","2094.17","2043.99","2063.34","2077.2370360824743","6497.187904283864"
"2023-11-26T00:00:00Z","3.960963550284159e-05","3.960963550284159e-05","3.363054937517254e-05","3.363054937517254e-05","3.651350008658478e-05","25598925.963212136"
"2023-11-26T00:00:00Z","2017.335300778928","2017.335300778928","2017.335300778928","2017.335300778928","2017.335300778928","0.42631164"
"2023-11-25T00:00:00Z","4.1292916618312126e-05","4.2299361242891844e-05","4.095106972514021e-05","4.2299361242891844e-05","4.151444919544806e-05","9756342.298312234"
"2023-11-25T00:00:00Z","2080.68","2091.3","2067.99","2085.47","2082.6573934837093","12477.998106402034"
"2023-11-24T00:00:00Z","2062.7","2129.54","2060.45","2080.3","2086.6453033707867","9676.218759092915"
"2023-11-24T00:00:00Z","4.624358472084735e-05","4.624358472084735e-05","4.459699411923773e-05","4.459699411923773e-05","4.542028942004254e-05","6575272.319403376"
"2023-11-23T00:00:00Z","3.507502524260186e-05","4.5057389805184285e-05","3.507502524260186e-05","4.5057389805184285e-05","4.04384296707924e-05","27289641.912591346"
"2023-11-23T00:00:00Z","2064.29","2088.41","2041.99","2062.6","2063.320407239819","8813.255197736913"
"2023-11-22T00:00:00Z","2.83909036932361e-05","3.4036858765124513e-05","2.722705081422466e-05","3.4036858765124513e-05","2.9980259865978597e-05","58235214.78908302"
"2023-11-22T00:00:00Z","1937.5","2089.7","1937.5","2064.29","2018.5892489270386","17467.923655797265"
"2023-11-21T00:00:00Z","1280.123808844261","1280.123808844261","1280.123808844261","1280.123808844261","1280.123808844261","0.9984234241606069"
"2023-11-21T00:00:00Z","2022.48","2033.16","1937.37","1937.37","2000.4535934291582","13171.408208168816"
"2023-11-20T00:00:00Z","2.3576043670347848e-05","2.5738210580685745e-05","2.3576043670347848e-05","2.5738210580685745e-05","2.4657127125516797e-05","16018173.370199706"
"2023-11-20T00:00:00Z","2007.49","2061.7","1998.49","2023.49","2022.1380295566503","16533.320882395434"
"2023-11-19T00:00:00Z","1959.1","2014.27","1945.0","2012.25","1964.686046966732","11881.016177019006"
"2023-11-19T00:00:00Z","1898.3997958149919","1898.3997958149919","1898.3997958149919","1898.3997958149919","1898.3997958149919","0.66229035"
"2023-11-18T00:00:00Z","1958.93","1971.05","1921.37","1962.57","1947.4697175141243","18327.507004644413"
"2023-11-18T00:00:00Z","2.1727667062240857e-05","2.1727667062240857e-05","2.1727667062240857e-05","2.1727667062240857e-05","2.1727667062240857e-05","2574686.5329611255"
"2023-11-18T00:00:00Z","1898.2285711489385","1898.2285711489385","1898.2285711489385","1898.2285711489385","1898.2285711489385","0.06850569"
"2023-11-18T00:00:00Z","3.0386893642169986e-06","3.0386893642169986e-06","3.0386893642169986e-06","3.0386893642169986e-06","3.0386893642169986e-06","17275035.28789708"
"2023-11-18T00:00:00Z","1.1362201317048432e-05","1.1362201317048432e-05","6.323331430159552e-06","6.323331430159552e-06","8.749342101593548e-06","16997064.956482626"
"2023-11-17T00:00:00Z","3.196807204287521e-06","3.196807204287521e-06","3.196807204287521e-06","3.196807204287521e-06","3.196807204287521e-06","5096789.166445367"
"2023-11-17T00:00:00Z","3.234920318432838e-05","3.234920318432838e-05","3.234920318432838e-05","3.234920318432838e-05","3.234920318432838e-05","578361.4784993124"
"2023-11-17T00:00:00Z","1.1963132056024426e-05","1.1963132056024426e-05","1.1963132056024426e-05","1.1963132056024426e-05","1.1963132056024426e-05","1221505.013687274"
"2023-11-17T00:00:00Z","1961.4","1990.18","1911.54","1960.65","1963.4643267108167","13462.264042151708"
"2023-11-16T00:00:00Z","2061.08","2086.96","1939.59","1961.33","2027.6237924865832","16207.185262379515"
"2023-11-15T00:00:00Z","1980.72","2061.08","1969.79","2060.5","2004.3958500914077","23286.425675117163"
"2023-11-14T00:00:00Z","1.7486089219598428e-06","1.7486089219598428e-06","1.7486089219598428e-06","1.7486089219598428e-06","1.7486089219598428e-06","3778236.36525564"
"2023-11-14T00:00:00Z","3.479178675907332e-06","3.479178675907332e-06","3.479178675907332e-06","3.479178675907332e-06","3.479178675907332e-06","30207072.613280088"
"2023-11-14T00:00:00Z","2050.85","2065.24","1933.13","1977.56","2033.9559319526627","15829.584681613062"
"2023-11-13T00:00:00Z","2046.77","2115.73","2031.97","2057.4","2060.5107692307693","35679.06629354406"
"2023-11-12T00:00:00Z","2.1541450145680092e-05","2.775438376854316e-05","2.1541450145680092e-05","2.775438376854316e-05","2.476078630493637e-05","205325808.13901597"
"2023-11-12T00:00:00Z","7.0881118623450854e-06","7.0881118623450854e-06","3.950932705960291e-06","3.950932705960291e-06","5.151012251502363e-06","218483049.02276316"
"2023-11-12T00:00:00Z","1.5482760908705835e-11","1.5482760908705835e-11","1.5482760908705835e-11","1.5482760908705835e-11","1.5482760908705835e-11","100000000000000.0"
"2023-11-12T00:00:00Z","2055.28","2066.56","2024.19","2046.77","2051.0311304347824","17391.534803653936"
"2023-11-11T00:00:00Z","2019.0125797446588","2019.0125797446588","2009.4394651999896","2009.4394651999896","2014.2260224723243","3.060977941813227"
"2023-11-11T00:00:00Z","1.3649655348260086e-05","4.685505513215773e-05","5.215286262788316e-06","7.634473469762242e-06","1.9177582825329447e-05","2256070060.3825045"
"2023-11-11T00:00:00Z","2.24664551915908e-05","0.000524349185066289","2.24664551915908e-05","3.385868057070686e-05","0.00018160622015297661","220874411.7667304"
"2023-11-11T00:00:00Z","2079.79","2090.35","2037.09","2053.8","2062.72991316932","18257.915675512148"
"2023-11-10T00:00:00Z","5.290575657486407e-06","4.989891710534331e-05","4.57660906500046e-06","1.3120241203866516e-05","2.0045809080771386e-05","4514036559.015061"
"2023-11-10T00:00:00Z","2.1704186181458713e-06","5.882865827437659e-06","2.1704186181458713e-06","5.794728129897153e-06","3.881149186929935e-06","418883996.72799355"
"2023-11-10T00:00:00Z","2118.02","2135.3","2069.49","2079.57","2100.176081730769","28770.49923839149"
"2023-11-09T00:00:00Z","2.494279834623928e-05","2.494279834623928e-05","2.494279834623928e-05","2.494279834623928e-05","2.494279834623928e-05","30347641.715491176"
"2023-11-09T00:00:00Z","1888.43","2131.29","1884.76","2120.68","1965.2521796407186","30305.295733122362"
"2023-11-08T00:00:00Z","1860.977550128125","1860.977550128125","1820.748907506986","1860.1798206112212","1841.6440259356505","7.389211650404641"
"2023-11-08T00:00:00Z","1886.03","1903.54","1874.51","1891.31","1887.3907304347827","8217.886605384194"
"2023-11-07T00:00:00Z","1898.46","1907.32","1853.06","1888.32","1884.1857382550336","20131.51199696577"
"2023-11-07T00:00:00Z","2.0212827694029325e-05","2.4729170293878754e-05","2.0212827694029325e-05","2.4729170293878754e-05","2.194803662238429e-05","39173535.6679075"
"2023-11-06T00:00:00Z","2.5130918189406318e-05","2.5130918189406318e-05","2.0281024893898006e-05","2.0281024893898006e-05","2.246328690025322e-05","32390463.268985726"
"2023-11-06T00:00:00Z","1892.51","1914.83","1872.15","1900.4","1893.1446451612903","10355.55640145487"
"2023-11-06T00:00:00Z","1835.6560727719302","1835.6560727719302","1835.6560727719302","1835.6560727719302","1835.6560727719302","0.25"
"2023-11-05T00:00:00Z","2.9727959699064618e-05","2.9727959699064618e-05","2.9727959699064618e-05","2.9727959699064618e-05","2.9727959699064618e-05","22183251.171051838"
"2023-11-05T00:00:00Z","1857.94","1910.42","1848.12","1893.77","1882.7952380952381","10477.773492629667"
"2023-11-05T00:00:00Z","3.780053746158583e-05","3.780053746158583e-05","1.1989163839485187e-05","1.1989163839485187e-05","2.339508323834329e-05","40776201.65351702"
"2023-11-04T00:00:00Z","0.03405860128634672","0.03405860128634672","0.03405860128634672","0.03405860128634672","0.03405860128634672","617.673697028"
"2023-11-04T00:00:00Z","3.351494845415217e-05","3.351494845415217e-05","3.351494845415217e-05","3.351494845415217e-05","3.351494845415217e-05","3878001.9292108663"
"2023-11-04T00:00:00Z","1829.5","1868.36","1825.87","1859.1","1838.3325040650407","9078.463376719128"
"2023-11-03T00:00:00Z","3.6710891366145126e-05","3.6710891366145126e-05","3.295574012934644e-05","3.295574012934644e-05","3.483331574774578e-05","18573807.49155274"
"2023-11-03T00:00:00Z","1801.48","1835.09","1779.69","1835.09","1803.4262469733656","18650.14572081641"
"2023-11-02T00:00:00Z","1849.4","1874.34","1792.87","1801.48","1833.881850299401","46292.796735234755"
"2023-11-02T00:00:00Z","4.121503098543285e-05","4.121503098543285e-05","3.959279451790329e-05","3.959279451790329e-05","4.040391275166807e-05","6899408.856326464"
"2023-11-01T00:00:00Z","1815.73","1858.25","1786.79","1847.5","1813.6684240150094","14535.603877344609"
"2023-11-01T00:00:00Z","4.0715047482737535e-05","4.0715047482737535e-05","4.0715047482737535e-05","4.0715047482737535e-05","4.0715047482737535e-05","3470295.4764751494"
"2023-10-31T00:00:00Z","3.792050233622147e-05","3.9026621181851036e-05","3.792050233622147e-05","3.9026621181851036e-05","3.847356175903625e-05","4785781.285078861"
"2023-10-31T00:00:00Z","1809.66","1819.83","1787.11","1815.73","1803.0783956043956","14947.163157174911"
"2023-10-30T00:00:00Z","1797.18","1829.07","1779.4","1810.01","1802.9753157894736","7018.713257214423"
"2023-10-30T00:00:00Z","3.762649201422092e-05","3.942089991272628e-05","3.4955826495464475e-05","3.8073640252318644e-05","3.7168849486300124e-05","40937182.33079326"
"2023-10-29T00:00:00Z","3.370280434028938e-05","5.731763464934177e-05","3.2992266209816423e-05","4.606498990555901e-05","4.366160189854692e-05","204867947.85263607"
"2023-10-29T00:00:00Z","1775.58","1810.15","1769.61","1796.0","1788.1107635467981","8159.727502633631"
"2023-10-28T00:00:00Z","3.301384598669084e-05","3.534173325771682e-05","3.301384598669084e-05","3.534173325771682e-05","3.417778962220383e-05","12066021.384683957"
"2023-10-28T00:00:00Z","1780.39","1799.9","1774.08","1776.48","1785.98039893617","4257.323853968358"
"2023-10-27T00:00:00Z","3.066641686607574e-05","5.32192865137436e-05","2.488342672659367e-05","3.196954489927888e-05","3.758707136805303e-05","318901882.7995746"
"2023-10-27T00:00:00Z","1803.2","1803.61","1751.46","1781.26","1783.292952853598","8921.418202226982"
"2023-10-27T00:00:00Z","1.5442489336486107e-06","1.5442489336486107e-06","1.5442489336486107e-06","1.5442489336486107e-06","1.5442489336486107e-06","10467431.19890721"
"2023-10-27T00:00:00Z","1737.3779681099966","1737.3779681099966","1737.3779681099966","1737.3779681099966","1737.3779681099966","0.05586"
"2023-10-26T00:00:00Z","2.2117279047999295e-05","2.2117279047999295e-05","2.2117279047999295e-05","2.2117279047999295e-05","2.2117279047999295e-05","34528262.08884611"
"2023-10-26T00:00:00Z","1785.0","1865.06","1765.19","1803.15","1808.2481927710844","17786.342519094393"
"2023-10-25T00:00:00Z","0.0018716022368631521","0.006182960674791099","0.0018716022368631521","0.006182960674791099","0.00409021342735036","479293.8259785874"
"2023-10-25T00:00:00Z","1784.81","1815.32","1762.0","1786.7","1789.298729139923","10279.406400719257"
"2023-10-24T00:00:00Z","2.0661038796214506e-05","2.7479815669214685e-05","2.0661038796214506e-05","2.7479815669214685e-05","2.4582235204938387e-05","53349031.821133584"
"2023-10-24T00:00:00Z","1761.59","1852.04","1756.48","1784.81","1804.239188888889","33809.902014989784"
"2023-10-24T00:00:00Z","2.510931372700055e-06","4.525703915425794e-06","1.770704333089842e-06","1.770704333089842e-06","3.0087302384961223e-06","781001321.517288"
"2023-10-24T00:00:00Z","5.500732166167389e-05","0.00015346860446532757","5.500732166167389e-05","0.00015346860446532757","7.666390719205166e-05","79247558.81801268"
"2023-10-23T00:00:00Z","1.913089756154988e-05","1.913089756154988e-05","1.913089756154988e-05","1.913089756154988e-05","1.913089756154988e-05","2000000.0"
"2023-10-23T00:00:00Z","1663.77","1794.5","1658.94","1764.07","1692.5140144927536","14914.337025965448"
"2023-10-22T00:00:00Z","1629.55","1667.7","1624.49","1663.77","1636.7695287958115","9970.125457656017"
"2023-10-21T00:00:00Z","2.040281030726246","2.040281030726246","2.040281030726246","2.040281030726246","2.040281030726246","7.156260603231674"
"2023-10-21T00:00:00Z","1.9773144832705703e-05","1.9773144832705703e-05","1.853911061613834e-05","1.8555340723383248e-05","1.895586539074243e-05","16649733.969508873"
"2023-10-21T00:00:00Z","1606.6","1639.68","1593.4","1628.99","1611.7986074074074","7116.0716940291795"
"2023-10-20T00:00:00Z","1568.26","1628.55","1562.3","1604.9","1598.5285559566787","22972.597008737517"
"2023-10-20T00:00:00Z","1.6455021266926484e-05","2.095188926203566e-05","1.6455021266926484e-05","2.091147976162841e-05","1.9082127255695522e-05","48561972.93686738"
